"","TIME","A","Bb","B","C","C#","D","Eb","E","F","F#","G","Ab"
"2052",95.248253968,1.51961,0.20009,0.339861,1.64618,0.539067,0.137143,1.23224,0.456478,1.0339,0.132372,1.11633,0.73946
"2053",95.294693878,1.98004,0.280136,0.169084,1.71246,0.962956,0.23408,1.14544,0.751641,0.833302,0.260725,0.73287,0.584197
"2054",95.341133787,1.84166,0.145935,0.117349,1.7363,0.978403,0.385031,1.0819,0.837468,0.955715,0.283626,1.16545,0.63394
"2055",95.387573696,1.48752,0.000428323,0.148942,1.83783,0.738098,0.81438,1.08624,0.872915,0.86426,0.123183,1.56896,0.488014
"2056",95.434013605,1.09945,0.158777,0.130974,1.53205,0.126275,0.934732,1.6399,0.808487,0.476326,0.108673,2.2727,0.211297
"2057",95.480453515,0.301992,0.0473304,0.191622,1.36348,0.122675,0.835693,2.15582,0.514343,0.0339327,0.17759,2.92292,0.333687
"2058",95.526893424,0.214654,0.00145048,0.378572,1.37877,0.0834007,1.11076,1.92177,0.525402,0.0233054,0.0949923,2.8651,0.435519
"2059",95.573333333,0.667985,0.0017248,0.513192,1.23481,0.0820772,1.13303,1.90418,0.42813,0.0573488,0,2.66597,0
"2060",95.619773243,0.874138,0.00206568,0.623017,1.43644,0.0917794,0.752964,2.10065,0.362705,0.00496979,0,2.11547,0
"2061",95.666213152,1.08622,0.00206902,0.724094,1.47793,0.089329,0.00314795,2.63596,0.135434,0,0,1.92509,0
"2062",95.712653061,0.989949,0.0129558,0.836437,1.74117,0.127119,0,2.89018,0.0560279,0,0,1.96739,0.00742787
"2063",95.759092971,0.932665,0.055743,0.631758,2.13629,0.16307,0,2.77411,0.190498,0,0,2.10993,0
"2064",95.80553288,0.961959,0.00194018,0.444475,2.18733,0.245245,0,2.45406,0.505812,0,0,2.3209,0
"2065",95.851972789,1.15094,0.00304714,0.58762,1.90675,0.45502,0.137696,2.01966,0.515189,0.175562,0,2.23002,0.350023
"2066",95.898412698,1.02451,0.00221145,0.306699,1.82957,0.380246,0.43491,2.30938,0.935426,0.528577,0.0294719,2.09519,0.601514
"2067",95.944852608,0.473931,0.053636,0.252804,1.45987,0.114911,0.891736,2.5908,0.806565,0.465837,0.000347337,1.9268,1.06968
"2068",95.991292517,0.20392,0.199837,0,1.09549,0.250434,1.18078,2.50012,0.665345,0.379307,0.0747472,1.55318,1.34261
"2069",96.037732426,0.123436,0.320584,0.00319688,0.918412,0.0595445,1.40224,2.47338,0.610603,0.236067,0.0910536,1.81843,1.09369
"2070",96.084172336,0.133085,0.235806,0,1.03495,0.158636,1.22207,2.45303,0.563495,0.226396,0.0288339,2.10192,0.657522
"2071",96.130612245,0.0866489,0.188103,0.437765,0.761412,0.59953,0.428521,1.71094,1.45721,0.322114,0.264811,1.08023,0.772586
"2072",96.177052154,0.0583912,0.556254,0.71625,0.540084,0.545633,0.366634,0.811296,1.82795,0.417279,0.484676,0.477766,0.81518
"2073",96.223492063,0.0422072,0.404275,1.34133,0.227556,0.505198,0.410822,0.727673,1.6651,0.42825,0.346158,0.488274,0.807172
"2074",96.269931973,0.0388011,0.070899,1.69343,0.497799,0.300207,0.408389,0.959383,1.6458,0.268336,0.327218,0.668566,0.748736
"2075",96.316371882,0.0493195,0.48485,1.48594,0.876906,0.11042,0.426001,2.10596,1.01305,0.0594149,0.194809,1.1271,0.569533
"2076",96.362811791,0.387551,0.985404,0.608211,1.33427,0.223143,0.403338,2.4347,0.0614704,0.0362886,0.0607789,1.33687,0.39446
"2077",96.409251701,0.991426,0.603637,0,1.73903,0.179044,0.182376,2.53856,0.003957,0.941816,0,0.836892,0.147131
"2078",96.45569161,1.11924,0.359959,0,1.50082,0.0208149,0.232322,2.06834,0.0155299,2.22097,0,0.690101,0.0911513
"2079",96.502131519,1.03286,0.310467,0.214825,0.704649,0.0194446,0.714225,1.18137,0.0488004,2.74762,0,1.42597,0.218166
"2080",96.548571429,0.69484,0,0.464379,0.554902,0.0286744,1.6924,0.850444,0.369669,2.42666,0,2.93058,0.20937
"2081",96.595011338,0.296831,0,0.590168,0.640276,0.0733044,1.88448,1.16701,0.5572,1.21602,0.0660994,3.83994,0
"2082",96.641451247,0.126447,0.000766408,0.55421,0.368231,0.119998,1.33188,1.06873,0.891752,0.153995,0.0922912,4.16264,0.124352
"2083",96.687891156,0.144762,0.00045614,0.510404,0.273659,0.125993,1.24626,0.829366,0.853925,0.100467,0.120442,4.16666,0.414299
"2084",96.734331066,0.14565,0.000305621,0.50084,0.195582,0.134559,1.30311,0.708877,0.676373,0.103607,0.0984915,4.0578,0.822968
"2085",96.780770975,0.13426,0.000741927,0.561477,0.0658739,0.118628,1.41454,1.09421,0.333153,0.107455,0.0955146,3.96629,0.783344
"2086",96.827210884,0.131845,0.000544583,0.582531,0.0160629,0.075283,1.534,1.32948,0.011795,0.0912271,0.130457,3.64776,0.696643
"2087",96.873650794,0.000164402,0.207492,0.253462,0.272552,0.0535074,0.344634,1.95111,0.00229665,0.0957011,0.498169,1.96375,2.16938
"2088",96.920090703,0.000488242,0.150197,0.0509232,0.685711,0.0619774,0.300326,2.0445,0,0.0243184,0.322518,0.882854,3.49866
"2089",96.966530612,0.000406445,0.210992,0.111703,0.888497,0.058771,0.349205,2.3402,0,0.00737299,0.233027,0.393606,3.93375
"2090",97.012970522,0.000224691,0.75596,0.0274945,1.13081,0.0498615,0.320202,2.30244,0,0.0834234,0.122163,0.361306,3.9722
"2091",97.059410431,4.5332e-05,0.997014,0,1.44059,0.0354335,0.341033,2.28297,0,0.191132,0.0276825,0.37744,3.6662
"2092",97.10585034,0,1.41332,0.0219394,1.37697,0.0295549,0.437298,1.78095,0.0697715,0.217875,0.081513,0.774109,3.30294
"2093",97.152290249,0.0218107,1.65087,0.0473801,0.660017,0.0273545,0.364253,1.43005,0.250123,1.36443,0.0744392,1.27861,2.97202
"2094",97.198730159,0.0188641,1.8036,0.131703,0.989118,0.0497617,0.331438,1.46771,0.0352552,1.86234,0.0363201,1.43159,1.74676
"2095",97.245170068,0.124463,1.1769,0.56289,1.39705,0.066171,0.0121786,0.711681,0.0239855,2.46585,0.0665744,1.64358,0.19927
"2096",97.291609977,0.0959415,0.382819,0.727194,1.27002,0.243793,0.398567,0.512739,0.0311782,2.67942,0.059942,1.74645,0.108802
"2097",97.338049887,0.0463085,0.202542,0.345248,0.838422,0.108612,1.1433,0.611165,0.0710024,2.40304,0.0723391,2.49449,0.00508932
"2098",97.384489796,0.0604389,0.37135,0.126358,0.991279,0.135018,1.68818,0.695692,0.6791,1.26083,0.00686498,3.50459,0
"2099",97.430929705,0.0890443,0.297113,0.22797,0.693267,0.135539,2.18003,0.750718,0.637314,0.330069,0,3.90012,0
"2100",97.477369615,0.0267794,0.304378,0.153775,0.274546,0.0214927,2.35985,0.813291,0.52827,0.116781,0,3.96083,0.135634
"2101",97.523809524,0.000194705,0.261062,0.278236,0.446818,0.00718076,2.09755,0.986315,0.533325,0.132101,0,3.9155,0.428131
"2102",97.570249433,0,0.472911,0.0859589,0.658398,0.00067478,1.62578,1.17763,0.632028,0.254268,0,3.9427,0.53252
"2103",97.616689342,0,0.717205,0.222566,0.801107,0.00909899,1.43488,0.959178,0.437338,0.36487,0,3.72434,0.654532
"2104",97.663129252,0.219021,0.908255,0.0422922,1.44559,0.270967,1.40432,0.251181,0.173748,0.345913,0,2.90781,0.898712
"2105",97.709569161,0.40784,0.446701,0.144242,1.82266,0.515746,1.13641,0.511127,0.360337,0.489572,0,2.57482,0.811322
"2106",97.75600907,0.557506,0.110894,0.17987,1.9698,0.551187,1.3765,0.201686,0.415696,0.506514,0,2.56068,0.472021
"2107",97.80244898,0.340354,0.133717,0.15808,2.40008,0.440678,1.59696,0.0684081,0.39446,0.931872,0,2.63602,0.22607
"2108",97.848888889,0.132996,0.22755,0.11444,2.74059,0.0366755,1.51053,0.0454463,0.198827,2.06259,0.001419,2.38158,0.0505236
"2109",97.895328798,0.145634,0.0666424,0.074445,2.31192,0.010017,1.26414,0.0426511,0.0337316,3.56961,0.00307625,1.69243,0
"2110",97.941768707,0.554118,0,0.0521811,1.75016,0.0224058,0.959051,0.105317,0.026265,4.12777,0.00294529,0.803523,0
"2111",97.988208617,0.718665,0,0.0603548,2.26929,0.0508258,0.862806,0.194772,0.0182571,4.0735,0.00105305,0.278757,0
"2112",98.034648526,0.931422,0.0939691,0.20272,2.13413,0.0395369,1.15923,0.243593,0.0227104,4.00454,0.0782439,0.324521,0.0706651
"2113",98.081088435,1.23638,0.159511,0.215248,2.00276,0.188922,1.42057,0.234911,0.0482522,4.00148,0.157349,0.253775,0.0108958
"2114",98.127528345,1.39786,0.152899,0.153166,2.20356,0.0686961,1.5351,0.184626,0.0510234,4.09436,0.195508,0.196131,0
"2115",98.173968254,1.33372,0.0504544,0.0126002,2.49986,0.00454541,1.4829,0.0872901,0.0503922,4.14312,0.17269,0.233565,0
"2116",98.220408163,0.916942,0,0.00284864,2.62529,0.0103154,1.12045,0.0297981,0.0450407,4.08553,0.0505821,0.584203,0
"2117",98.266848073,0.493487,0,0.00216731,2.65731,0.0194575,0.614383,0.0402982,0.101707,4.10108,0.00124552,0.690674,0
"2118",98.313287982,0.960872,0,0.00632741,2.62398,0.022142,0.387715,0.0211421,0.141632,4.09689,0.000743454,0.584705,0
"2119",98.359727891,1.25803,0.000902453,0.0171727,2.21535,0.0280863,0.171432,0.0636304,0.0396889,4.07659,0,0.221192,0
"2120",98.4061678,1.34712,0.00161335,0.0702956,2.123,0.0508035,0.0342686,0.109751,0.0422604,4.01409,0,0.0374435,0
"2121",98.45260771,1.30463,0.000513099,0.101551,2.06131,0.0587796,0.0188117,0.265985,0.0429774,4.0035,0,0.00671058,0
"2122",98.499047619,1.23316,0.000357836,0.224411,2.12276,0.112749,0.0106446,0.401513,0.0439403,3.93615,0,0.0230732,0
"2123",98.545487528,1.16668,0.00120865,0.483188,2.13953,0.151761,0,0.405714,0.0431678,3.88553,0,0.114544,0
"2124",98.591927438,1.10008,0.00996075,0.616816,1.82527,0.238023,0,0.34618,0.157539,3.97068,0.00210962,0.421523,0
"2125",98.638367347,1.07646,0.0118282,0.444132,1.82871,0.390022,0,0.355455,0.136935,3.94594,0.00348794,0.568491,0
"2126",98.684807256,0.989994,0.00184427,0.0913064,2.01917,0.0462955,0.175032,0.654671,0.117007,3.93917,0.0522912,0.420954,0.0195316
"2127",98.731247166,0.416737,0,0.0653803,2.00641,0.049233,0.732023,0.776414,0.394047,3.52306,0.000549714,0.32803,0.588074
"2128",98.777687075,0.0254333,0,0.126201,1.88004,0.0307618,1.04167,0.969985,0.835847,2.83668,0.00124233,0.389395,0.924218
"2129",98.824126984,0,0.043836,0.234406,1.47867,0.0150322,1.21316,0.869159,1.05776,2.47102,0.000848159,0.776836,0.920323
"2130",98.870566893,0.0266848,0,0.0262613,1.70083,0.112657,1.08852,0.7514,1.23538,2.39673,0,0.876121,0.744826
"2131",98.917006803,0.1221,0.00326033,0.247611,1.20353,0.4062,0.293454,0.988686,1.33965,1.43191,0.0628478,0.971297,0.851407
"2132",98.963446712,0.0855657,0.0158837,0.489625,1.2185,0.601843,0.391892,0.797669,1.37361,0.548425,0.382941,0.933464,0.950903
"2133",99.009886621,0.0589742,0.242219,0.303605,1.36109,0.605129,0.350911,0.888891,1.41904,0.361084,0.399363,1.31306,0.86201
"2134",99.056326531,0.0664808,0.593255,0.0233836,1.3134,0.324565,0.286935,1.12468,1.23548,1.18771,0.141165,1.6741,0.894689
"2135",99.10276644,0.0385169,1.07635,0.0170881,1.137,0.206398,0.399743,1.5437,0.744108,1.82136,0.0198951,1.45537,0.791304
"2136",99.149206349,0.00025369,1.37446,0.0015856,1.38023,0.0844598,0.510297,1.54845,0.0798363,1.46745,0.0686221,1.05833,0.4671
"2137",99.195646259,0.000273872,1.00563,0,1.44599,0.117398,0.403673,1.91033,0.0708573,1.65772,0.0752601,1.05463,0.0744897
"2138",99.242086168,0.0586805,0.852069,0,1.48265,0.285384,0.333108,2.24172,0.429376,2.01287,0.023665,1.06487,0.273922
"2139",99.288526077,0.572413,0.808948,0,1.48018,0.266842,0.420628,1.90575,0.473629,2.5156,0,1.05071,0.302279
"2140",99.334965986,0.877248,0.242736,0.00756418,1.66137,0.0869121,0.819561,1.54092,0.48584,3.22906,0,0.765667,0.300585
"2141",99.381405896,0.986614,0,0.00820079,1.61661,0.0401951,0.760551,1.47049,0.441725,3.60424,0.0553851,0.639278,0.17926
"2142",99.427845805,1.12439,0.00142325,0.257833,1.6073,0.0853183,0.275872,1.28206,0.456915,3.59481,0.107347,0.428437,0.240281
"2143",99.474285714,1.13996,0.00139387,0.435047,1.43655,0.0984376,0.304939,1.00179,0.378321,3.48674,0.141119,0.328828,0.564631
"2144",99.520725624,1.13698,0.193373,0.272657,1.30211,0.0831875,0.371107,0.883773,0.41555,3.28664,0.117768,0.270153,0.838257
"2145",99.567165533,1.11706,0.671153,0.00952271,1.18757,0.0758566,0.383275,1.04641,0.483152,2.9186,0.109343,0.365631,0.835031
"2146",99.613605442,1.10063,0.854647,0.0180787,1.21017,0.0135646,0.40994,0.8326,0.826903,2.27426,0.0827644,0.589005,0.696649
"2147",99.660045351,0.534121,0.57269,0.00192725,1.40904,0.101156,0.339371,0.284387,0.622131,3.2854,0.0774147,0.206334,0.482295
"2148",99.706485261,0.176312,0.820683,0.000595926,1.75577,0.0762381,0.292158,0.605583,0.489596,3.40519,0.102113,0.200398,0.294308
"2149",99.75292517,0.114962,1.59225,0.00186773,1.74515,0.0189395,0.324882,0.949952,0.632197,3.14673,0.0955198,0.238773,0.277142
"2150",99.799365079,0.33165,1.58815,0.000864726,1.51592,0,0.334754,1.49762,0.806833,2.54105,0.0935622,0.245427,0.322314
"2151",99.845804989,0.625521,1.20712,0.00118989,1.40976,0.0141385,0.437497,2.07298,0.553597,1.7105,0.0158633,0.353927,0.523372
"2152",99.892244898,0.692851,1.27244,0.000907246,1.5921,0.389012,0.451479,1.56782,0.0489548,2.02113,0.0369236,0.383151,0.702514
"2153",99.938684807,0.699561,1.59035,0.000825604,1.45485,0.630049,0.929532,0.631305,0.00672156,2.12925,0.0557387,0.688279,0.584891
"2154",99.985124717,0.612816,1.33371,0.025572,1.35882,0.404865,1.0426,0.5323,0.0367273,1.76108,0.143117,1.18462,0.66739
"2155",100.031564626,1.14174,0.918739,0.00292715,1.64231,0.665417,1.62944,0.0456378,0.044576,1.46692,0.059566,1.59249,0.550794
"2156",100.078004535,1.25432,0.0591958,0,1.68944,0.604732,2.55178,0.319457,0.056494,1.36903,0.0817576,1.66748,0.159846
"2157",100.124444444,1.31425,0.0701089,0,1.50053,0.282807,3.05505,0.260414,0.348011,0.627085,0.352032,1.55852,0.373372
"2158",100.170884354,1.24441,0.716991,0,0.797998,0.0950829,2.93337,0.639053,0.518332,0.264549,0.373758,1.29338,0.616417
"2159",100.217324263,1.07217,1.10775,0,0.0956558,0.0774228,2.4491,1.27035,0.575468,0.275573,0.304058,0.826235,0.722557
"2160",100.263764172,1.39987,1.02048,0,0.19596,0.0914322,2.54779,1.4201,0.627371,0.378991,0.335407,0.446454,0.696132
"2161",100.310204082,1.6001,0.438934,0.000683463,0.357903,0,3.48973,0.951986,0.534154,0.335959,0.449367,0.0304272,0.69545
"2162",100.356643991,1.58513,0.00126157,0.00300289,0.630862,0.00705886,3.88992,0.15451,0.524058,0.398122,0.476475,0.117014,0.652805
"2163",100.4030839,1.38348,0.0397864,0.0461062,0.921079,0.0135904,3.80235,0.0493138,0.364356,0.777688,0.381767,0.215846,0.672463
"2164",100.44952381,1.62736,0.130215,0.168851,1.5474,0.25372,2.98337,0.190365,0.100868,1.40121,0.0499076,0.330863,0.637245
"2165",100.495963719,1.94535,0.127129,0.0628589,2.11737,0.312649,1.35402,0.552137,0.565377,2.20009,0,0.413539,0.822403
"2166",100.542403628,2.02319,0.150085,0.0108534,2.28761,0.418703,0.655257,0.587592,0.773419,2.35137,0,0.447029,0.800163
"2167",100.588843537,1.83228,0.00163587,0.0100661,2.30083,0.296238,1.29297,0.0195917,1.08087,2.08585,0,0.521753,0.716226
"2168",100.635283447,0.659731,0.000347978,0.00254047,2.13357,0.0808529,1.52871,0.0276178,0.929496,0.479033,0.0511101,1.24924,0.224287
"2169",100.681723356,0,0.0333762,0.00223984,1.53037,0.0544822,1.63445,0.0781679,0.87808,0.370804,0.544249,1.21626,0.0714054
"2170",100.728163265,1.09421,0,0.00094914,0.978279,0.00903206,2.18624,0.0491821,0.404699,0.432003,0.787958,0.903222,0.0143597
"2171",100.774603175,1.74717,0.0147486,0.00894953,1.05119,0.0316225,2.86451,0.0294303,0.189679,0.143406,0.227121,0.0197244,0.512619
"2172",100.821043084,1.83537,0,0,1.08906,0.0234311,2.91606,0.28033,0.108717,0.46968,0.571618,0.126217,0.350599
"2173",100.867482993,1.81639,0.0675858,0.00945089,1.13484,0.116493,2.72327,0.564556,0.267351,0.600195,0.887257,0.269148,0.200584
"2174",100.913922902,1.83768,0.129155,0.0284099,1.86681,0.356685,2.10689,0.587715,0.458531,0.509001,0.818772,0.852183,0.268624
"2175",100.960362812,1.38042,0.16271,0,2.70045,0.427625,1.44227,0.605245,1.0149,0.294864,0.496593,1.36135,0.312923
"2176",101.006802721,0.527832,0.109118,0,3.21375,0.169632,0.988234,0.497916,1.39194,0.161993,0.0687516,1.78272,0.311898
"2177",101.05324263,0.0242427,0.0968681,0.00168464,3.4248,0.190751,0.74698,0.554839,1.29867,0.0788259,0,1.8653,0.365642
"2178",101.09968254,0.655775,0.00276468,0.00390114,3.46407,0.108961,0.538946,0.817433,1.12076,0,0,1.95918,0.0156206
"2179",101.146122449,1.15168,0.00290053,0.00346179,3.11758,0.0302362,0.0144649,1.11891,0.856215,0,0.0125672,1.94132,0
"2180",101.192562358,1.13543,0.0302772,0.00406578,3.06747,0.00650767,0.0185784,1.10332,0.551824,9.4731e-05,0.0263317,1.74947,0.052891
"2181",101.239002268,0.964341,0.0800905,0.00256364,2.96382,0.0165132,0.0171824,1.02567,0.450851,0.157311,0.0159726,1.74732,0
"2182",101.285442177,0.895557,0.118422,0.0450697,2.95188,0.0202114,0.0143625,0.955305,0.520841,0.162632,0.015484,1.7593,0
"2183",101.331882086,0.865037,0.0978281,0.102775,2.97689,0.103859,0.00807771,1.05152,0.553855,0.169729,0.0271999,1.77217,0
"2184",101.378321995,0.831025,0.0845707,0.124837,3.07191,0.207857,0.220829,0.977408,0.698308,0.124842,0.187836,1.62123,0
"2185",101.424761905,0.733109,0.0368786,0.00491507,3.12752,0.268727,0.54046,0.957172,0.373868,0.192826,0.183083,1.91488,0
"2186",101.471201814,0.250559,0.0545353,0,2.7533,0.036732,1.27746,1.09881,0.648749,0.67149,0.0573642,1.90588,0.374638
"2187",101.517641723,0,0.239752,0.0237414,2.88555,0.0686519,1.41508,1.34003,0.744642,0.47139,0.177209,1.61256,0.424008
"2188",101.564081633,0,0.345059,0.0113229,2.85001,0.0894227,1.30497,1.58047,0.897606,0.401114,0.205627,1.6252,0.404688
"2189",101.610521542,0,0.446088,0,2.94606,0.0826906,0.986592,1.78387,1.00193,0.320955,0.165223,1.55627,0.444717
"2190",101.656961451,0.0887651,0.272759,0,3.10164,0.121754,0.396646,1.83511,1.03836,0.227402,0.0962851,1.50584,0.51161
"2191",101.703401361,0.0740518,0.0592379,0,2.87898,0.403552,0.310176,1.19909,1.15274,0.266769,0.336299,1.46823,0.747098
"2192",101.74984127,0.0665951,0.147375,0.00105629,2.59665,0.437138,0.393367,0.763067,1.30012,0.166005,0.618156,0.989702,1.04924
"2193",101.796281179,0.0572836,0.305815,0.00276147,2.66963,0.325556,0.38606,0.5475,1.28853,0.130447,0.567007,0.846826,1.16586
"2194",101.842721088,0.0486216,0.433892,0.00324038,3.13525,0.110141,0.359402,0.6468,1.04131,0.0790421,0.346782,0.963317,1.16837
"2195",101.889160998,0.0145922,0.56681,0.00378878,3.52226,0.121953,0.579596,1.04448,0.62324,0.0899638,0.0129556,1.37439,0.874097
"2196",101.935600907,0,0.45905,0.00212001,3.67281,0.0523544,0.52349,0.858982,0.57197,0.0130709,0.000900666,2.31431,0.280824
"2197",101.982040816,4.45639e-05,0.246378,0.0354269,3.55258,0.108584,0.446077,1.2487,0.691998,0.197895,0.0598773,2.59237,0.00055388
"2198",102.028480726,0,0.267472,0,2.92459,0.111127,0.635904,1.88008,1.02722,0.420767,0.153232,2.4554,0.340284
"2199",102.074920635,0,0.478186,0,2.35634,0.0958317,0.730276,2.10239,0.889071,0.299109,0.237489,2.35774,0.690879
"2200",102.121360544,0,0.417019,0,2.01187,0.170624,1.12333,2.10162,0.879092,0.199553,0.170707,2.01948,0.648522
"2201",102.167800454,0.0353298,0.303521,0,1.31027,0.249902,1.04125,1.73434,1.41729,0.254668,0.0580367,1.76092,0.583964
"2202",102.214240363,0.0517454,0.170995,0,0.99153,0.604667,0.360398,1.58846,1.62717,0.19484,0.41383,1.2931,0.756063
"2203",102.260680272,0.0654751,0.249893,0.0438888,0.579228,0.713176,0.660763,1.10964,1.60316,0.174109,0.631914,0.309301,1.15525
"2204",102.307120181,0.271834,0.564788,0.0104284,0.365084,0.673258,0.633699,0.762157,1.66319,0.171855,0.526268,0.285722,1.30588
"2205",102.353560091,0.252391,0.908873,0.00643751,0.49818,0.413444,0.469861,0.862405,1.5465,0.101785,0.187218,1.0605,1.15676
"2206",102.4,0,1.09445,0.00301215,1.36213,0.256051,0.915699,1.70231,0.998059,0.0716799,0,1.89672,0.676622
"2207",102.446439909,0,1.03116,0,1.97887,0.0701082,0.929723,1.95476,0.869858,0.0138561,0.00113387,2.15361,0.168496
"2208",102.492879819,0,1.70101,0.00845137,1.81415,0.000945845,0.404383,2.1662,0.864802,0.171199,0.00236031,2.31413,0.139771
"2209",102.539319728,9.581e-05,1.83922,0.000433028,1.76597,0,0.272629,2.68963,0.674357,0.333611,0.00059094,2.15019,0.230038
"2210",102.585759637,9.37693e-05,1.90849,0.00111463,1.62073,0,0.237535,2.49617,0.355306,0.368634,7.95997e-05,1.7452,0.372935
"2211",102.632199546,0,1.98275,0.0290083,1.55414,0,0.369705,2.45353,0.0555366,0.377114,0,1.46378,0.330038
"2212",102.678639456,0,2.0658,0.0185107,1.59241,0,0.520366,2.44015,0.0279848,0.373411,0,1.40452,0.229739
"2213",102.725079365,0,2.0893,0.00367043,1.64449,0,0.492577,2.4107,0.0278489,0.372358,0.00339958,1.32925,0.211045
"2214",102.771519274,0.000190044,2.07409,0.00306271,1.81707,0,0.80242,2.34006,0.0235352,0.357307,0.0188298,1.29106,0.196939
"2215",102.817959184,0.0152795,1.90712,0.0706162,1.90196,0.0915808,0.982158,2.57591,0.424057,0.498885,0.0574487,1.29577,0.0513493
"2216",102.864399093,0,1.25207,0,1.70301,0.19656,1.36883,2.41841,0.61285,0.429324,0.0781385,2.18414,0.312436
"2217",102.910839002,0,0.580224,0.496332,0.81719,0.134997,2.03338,1.7969,0.801859,0.342666,0.213427,2.39042,0.685433
"2218",102.957278912,0,0.483429,0.321438,1.09365,0.0151407,1.86713,1.78836,0.946495,0.208195,0.205619,2.0274,0.761033
"2219",103.003718821,0.0115346,0.4791,0.00590382,2.07673,0.0293805,1.3581,1.76275,0.766969,0.204389,0.0834699,1.6347,0.522155
"2220",103.05015873,0.0519714,0.442529,0,2.56844,0.0295291,1.2006,1.72425,0.680727,0.190401,0.042551,1.66,0.427126
"2221",103.096598639,0.0976491,0.348994,0.00105734,2.67414,0.02345,0.990089,1.76804,0.665243,0.155726,0.0217216,1.88646,0.647912
"2222",103.143038549,0.156781,0.341394,0.00351027,2.52426,0.0308105,0.464183,1.89605,0.914619,0.0942768,0.00518769,2.14844,0.901444
"2223",103.189478458,0.935572,0.161623,0.0046578,1.90151,0.0360323,0.251742,2.60589,0.867733,0.107094,0.00680437,1.71185,0.95275
"2224",103.235918367,1.4197,0.226442,0.0260122,1.86009,0.565733,0.290234,2.75169,0.439603,0.0104852,0.00655506,1.09034,0.69265
"2225",103.282358277,1.53414,0.231366,0.0425051,1.83974,0.729282,0.273623,2.33881,0.502415,0.0586507,0.0246129,0.871268,0.648523
"2226",103.328798186,1.57471,0.26968,0.00528388,1.88037,0.722794,0.118816,2.25235,0.540246,0.110363,0.0999623,0.793957,0.626437
